date,username,tweet
9/23/2018,ptnbx,"@KAI121 min, jadwal kereta lokal dari arah Jakarta ke Karawang paling pagi jam berapa ya?"
9/23/2018,agasyah11,@KAI121 Diskon
9/23/2018,intanenha,@KAI121 Terimakasih informasinya mimin 😉
9/23/2018,anggitasrw,@KAI121 Fitur pembelian tiket KA lokal penataran dhoho 😁
9/23/2018,safrudin77,"@KAI121 banyakin promo dan perbanyak kasih info promo di aplikasi kaai access nya...jangan cm lewat media sosial fb,twitter,dll..."
9/23/2018,setyo1978,"Min @KAI121 tanya,KA bangun Karta emang rutenya solo Semarang Jakarta ya?trus harga tiket solo Semarang berapa?jam berapa?terima kasih"
9/23/2018,kups_nyonkz,@KAI121  min loket pembatalan tiket di stasiun ps senen atau gambir buka ga hari ini?
9/23/2018,gadangbatubara,"@KAI121 Tarimo kasiah, railMin"
9/23/2018,diahapriliani10,"@KAI121 Min mau tanya lagi yang weekday lucky day, lodaya kan untuk keberangkatan 9 april ya dan relasi pp Bandung - Solo Balapan, kl berangkat tgl 9 dari Solo Balapan bisa ndak ya, terus tgl 10 dari Bandung? Dan tarif 17 5k itu untuk sekali jalan atau su"
9/23/2018,mindeongbang,@KAI121 Terkait jalan menuju gambir yang di blokade buat kampanye gimana? Tiket saya dari gambir ke bandung apa bisa naik dari bekasi?
9/23/2018,asrilsitompul,@PT_RMU @KAI121 Area utara itu stasiun kereta yg ke jkt atau yg ke jawa?
9/23/2018,adiantaatmaja,@KAI121 mohon info kenapa kai access di android tidak dapat di akses. Mohon informasinya
9/23/2018,yunitajasmine,"@KAI121 Knp semenjak #KAIAccess diupdate td mlm, setiap mau pesan tiket selalu muncul ""Mohon cek koneksi anda"" padahal koneksi internet saya baik2 saja. Saya coba pakai hp lain, tp tetap sama. Coba lagi pakai wifi ayah saya, yg berbeda provider, tetap sam"
9/23/2018,rizkianto,"@wishnu Iya, plus batalin tiket gak harus ke stasiun @KAI121"
9/23/2018,megabellee,@KAI121 mim dari semalem sampe tadi pagi di aplialsi maupun web kalo udah ngisi data pasti koneksinya seperti itu. Padahal jaringannya sudah bagus. Sudah dicoba wifi atau mobile data. Gak nosa nya selalu pas upload data penumpang.  pic.twitter.com/8kwWa2k
9/23/2018,mindeongbang,@KAI121 halo pak. Apakah KA Argo paharayangan yang menuju bandung pada pukul 11.30 siang akan berhenti di st. Jatinegara?
9/23/2018,_anwar_wd,"@KAI121 Internet nya stabil bgt malah, tpi selalu gagal. Beli di Tokopedia, KAI acces, Traveloka jga gagal trus."
9/23/2018,andrikrs,@KAI121 Reschedule yg praktis tanpa antri dan tanpa potongan 25%. Pesawat aja ga ada potongan rescedule (hanya menambah selisih)
9/23/2018,ilham43512384,"@KAI121 Selamat pagi, mohon info, untuk situs resmi pt kai kok tidak bisa di buka ya? Sementara saya sudah menggunakan 3 produk wifi yang berbeda tapi tetap tdk bisa, sementara agen/aplikasi travel lain bisa, terimakasih pic.twitter.com/F0EaPVPmMB"
9/23/2018,reffendi78,KRL klo mgg pagi sepi... Nyaman dan murah.yg pasti tepat waktu. Gunakan terus angkutan massal. @CommuterLine @KAI121 @nukman pic.twitter.com/koPe2fYwdA
9/23/2018,agusnurichsan79,"@KAI121 @amaliaaa94 hp nya tuh, atau jaringannya lemot.... semalam pake  http://tiket.com  dll bisa kok... ga da masalah..."
9/23/2018,hestitriani,@KAI121 @aryawiranataa Pantesan asa wawuh 🤣
9/23/2018,asrilsitompul,@KAI121 Parkir inap stasiun bandung ada pak?
9/23/2018,asrilsitompul,@KAI121
9/23/2018,_anwar_wd,"@KAI121 kereta Progo yg tgl 22 Desember 2018, Pse-Lpn apakah masih tersedia?? Saya beli di berbagai Chanel kok bermasalah Mulu ya??"
9/23/2018,denubayy,@KAI121 Pembatalan atau reschedule online macem platform tiket online lainnya. Masa iya min 2018 hal gitu aja masih harus ke stasiun haha
9/23/2018,gatotkoco2470,"@KAI121 @amaliaaa94 Senasib mba, sya pke 2 aplikasi tetep ga dpet tiket, harus nya kereta di tambah lgi bukn kereta tambahan."
9/23/2018,masnureffendi,@KAI121 baik.trmksh.
9/23/2018,taufixnh76,@KAI121 ka senja utama yk. Pse-yk. Tgl 22 des 2018 apa masih tersedia min? Kok sy pesen gk bisa bisa ya?
9/23/2018,iqbalhawari17,Tarif CN TG kelas bisnis berapa admin @KAI121 ?
9/23/2018,balyaaa,@KAI121 mohon info posisi ka kertajaya sbi-pse skrg dimana? Apakah mengalami keterlambatan?
9/23/2018,yud12b,@KAI121 Pengen ada fitur pencarian dr kota ke kota bukan hanya dr sta ke sta Juga ada fitur connect train
9/23/2018,nokjolie,@KAI121 Pembatalan online min. Biar ga capek antri ke stasiun
9/23/2018,richebay,@KAI121 balikin fitur bisa tau ada berapa sisa kursi miiinnn😤😔
9/23/2018,nain50,"@KAI121 All my bag are pack i'm ready to go home 😊😊 (@ Stasiun Bandung - @kai121 in Bandung, Jawa Barat w/ @suntsoft1) https://www.swarmapp.com/c/lLmapBukR1D "
9/23/2018,commuterline,"@KAI121 @andrisderm Selamat Pagi. Untuk perihal tersebut silakan menghubungi Contact Center kami di 121/021-121 atau silakan follow kami terlebih dahulu dan akan kami jelaskan melalui DM, tks."
9/23/2018,alfanmurthosyim,Ahad pagi yang cerah sumringah pelayanan transportasi publik selalu berbenah #PenataranDoho tingkatkan terus kualitasmu ajiiib @KAI121  pic.twitter.com/tLJ4zNatrm
9/23/2018,renyanitya19,@KAI121 @pantaranorma Mau salto juga boleh
9/23/2018,stefanusd,@KAI121 Foto nya keren KA Prameks. Kapan Prameks di perhatikan min? Hehehe
9/23/2018,hhharis,"@KAI121 Min, dr CN ke BD ada Go Show gak?"
9/23/2018,taniamaritaa,@KAI121 kalo pembatalan ticket kita dipotong brp persen kak?
9/23/2018,yud12b,@KAI121 KA lokal solo jogja semarang
9/23/2018,yud12b,"@KAI121 Pengen ada reschedule, refund dan KA lokal"
9/23/2018,darmanto2009,"@KAI121 Dari purwokerto ke jkt jd 220rb, itu gmna ceritanya kutojaya bisa begitu Min?"
9/23/2018,masnureffendi,@KAI121 baik trmksh
9/23/2018,adhicommander,@tokopedia @bukalapak @traveloka @KAI121 @dedienpratama Sama om saya juga ga bisa booking dr web kai dan apps lainnya
9/23/2018,phenom1711,"@KAI121 , bila saya memiliki tiket keberangkatan dari cepu, tapi krn suatu hal saya harus berangkat dr semarang apakah bisa?"
9/23/2018,aldoremifasolaa,"@KAI121 Min, ka bengawan relasi pse-wt tgl 17 Desember masih tersedia gak ya? Di aplikasi kok ""data tidak bisa ditampilkan"" terus ya, lagi gangguan?"
9/23/2018,masnureffendi,wah gmn ini @KAI121 respon cepatnya hny pas di chat pertama
9/23/2018,amaliaaa94,"@KAI121 Sama aja, semua mitra sekelas traveloka, tokopedia semua eror juga."
9/23/2018,gadangbatubara,@KAI121 Reschedule & Cancellation #KAIAccess
9/23/2018,edoarazzy,"@KAI121 Rencana perjalan dari pasar senen ke stasiun lempuyangan,tapi pesan lewat online selalu gabisa min padahal tiket masih tersedia"
9/23/2018,jaluteja,"@KAI121 Baik min terima kasih, tp kurang menjawab pertanyaan saya sih min alasan kenapa naik :D"
9/23/2018,kriz_nugroz,@KAI121 Mw tanyaaa.. kalo kereta dr jakarta ke purwakarta yg lewat karawang masih adaa gaak yaaa? Berangkat dr stasiun apaa?
9/23/2018,syarahz,@KAI121 Untuk hari ini ka DHOHO keberangkatan skitar jam 8.00 dari surabaya ke kediri.msh ada tiketnya?
9/23/2018,salmanbiroe,"@KAI121 @wury_woro tetaplah jaga sikap, atau kalo mau naik jet pribadi biar brisik ngga dikomplain 😂😂😂"
9/23/2018,andrisderm,@CommuterLine @KAI121 Ok min. Mohon maaf.. Tolong dibantu ya min
9/23/2018,soneo_mu,@KAI121 @febyalvianty  pic.twitter.com/YR9XSX87P2
9/23/2018,salmanbiroe,@KAI121 @mutianahla yesss ketawa ketiwi dan volumenya itu loh
9/23/2018,gadangbatubara,"@KAI121 selamat pagi, railMin Saya booking tiket KA Logawa keberangkatan dari LPN-GB sore ini. Apa bisa cetak boarding pass & berangkat dari Wates? Matur nuwun"
9/23/2018,masnureffendi,@KAI121 gmn min kok g ada jawaban?
9/23/2018,intanenha,"Hai min @KAI121 , mau tanya buat jadwal dan harga untuk KA Wijayakusuma jurusan banyuwangi-yogyakarta per bulan oktober kok belum ada ya di kai acces?"
9/23/2018,handoko1335,@KAI121 dari semalem sampe sekarang masih error..buat cek kodebooking aja ga bisa?
9/23/2018,gananggalihg,@KAI121 min..loket pembatalan tiket KA di Stasiun Bekasi minggu buka jam berapa sampai jam berapa ya?
9/23/2018,masnureffendi,admin @KAI121 mhn info...utk brantas tgl 22 des ekonomi 4 kursi 14 DE dan 15 DE itu saling berhadapan ato tdk?
9/23/2018,aldirinaldialdi,@KAI121 Yah:( padahal informasi sisa kursi dengan angka detail sangat berguna dan membantu saya ketika hendak bepergian dengan kereta tarif go show :(
9/23/2018,riefs09,"@MAZGIYON @KAI121 ini yg harus segera diperbaiki min, jgn justifikasi pelayanan lambat dgn aturan internal perusahaan..pecepat poses kenapa, ini dana pihak lain lo🙏"
9/23/2018,nanangmba,"@KAI121 Yang penting itu refun dan reschedule. Biar kaya tiket pesawat. Ga perlu nelpon, ga perlu datang. Tinggal klik doang"
9/23/2018,masnureffendi,@KAI121 sy td sdh pesan tiket via web utl tgl 22 des utk 3 dewasa.sdh terlanjur smp proses  http://bayar.tp  sy blm lihat no kursi.ternyata dpt kursi yg tdk  http://sesuai.bs  g itu diubah?
9/23/2018,edoarazzy,@KAI121 layanan tiket kereta luar daerah di stasiun pasar senen buka jam berapa ya?
9/23/2018,handoko1335,@KAI121 min kenapa #kaiacces eror setelah diperbarui?
9/23/2018,ana_mahbubiyah,"@KAI121 Lalu, pas 53 menit bgni juga pic.twitter.com/tmnrs3L2cV"
9/23/2018,ana_mahbubiyah,"@KAI121 Dr pse-nganjuk,, baru 1menit tp kosong,, pic.twitter.com/4vd5LgtUd4"
9/23/2018,fkhitani,Lebih baik di tampilkan jumlah kursi yg ada sehingga memudahkan para penumpang mengetahui jumlah kursi yg kosong ...trims @KAI121
9/23/2018,gabriellayovie,@KAI121 Okee terima kasih minn
9/23/2018,auliadr_,"@KAI121 min saya sdh krim dm,  terkait pembatan tiket saya yg uangnya sprtinya blm masuk."
9/23/2018,amaliaaa94,Website @KAI121 Kenapa sih? Kok dr smlm gak bisa dibuka??  Kan mau beli tiket 😭😭
9/23/2018,achirfahruddin,"@KAI121 @CommuterLine Admin, kalau dari stasiun senen ke stasiun depok baru, jadwal kereta jam berapa?"
9/23/2018,masnureffendi,@KAI121 min...kl pesan tiket via web kai tdk bs pilih no kursi ya?
9/23/2018,a_samuel_y,@KAI121 Batalkan tiket online donk
9/23/2018,ariansahsurgeon,@KAI121 really appreciate it.. good job  pic.twitter.com/Pbq5mTNflS
9/23/2018,gabriellayovie,@KAI121 Malang kota baru min
9/23/2018,aadisp,@KAI121 Min kenapa setelah update KAIaccess kuota kursi jadi hilang dan cuman available aja? Bukannya upgrade tapi malah downgrade.  pic.twitter.com/zjZKE5VfJV
9/23/2018,arthadream,@KAI121 Jadwal di hari senin dan ketersediaan tiket hari selasa?
9/23/2018,gabriellayovie,@KAI121 min loket pemesanan kereta api lokal dibuka jam berapa ya?
9/23/2018,masliil,"@KAI121 Thanks min, aslinya gk berharap banyak cancel sih. Tapi fitur itu bakal berguna banget kalau banyak acara dadakan 👌😎  Sukses terus KAI ❤️❤️"
9/23/2018,prathama_29_,@KAI121 Terimakasih
9/23/2018,aldirinaldialdi,"@KAI121 smnjak update kai access knp informasi sisa kursi yang tersedia jd dihilangkan min? Pdhal itu membantu banget untuk saya yg biasa membeli tiket go show. Terus tiap mau pesan tiket selalu muncul ""mohon cek koneksi anda"" pdhal koneksi saya bagus. Mo"
9/23/2018,dedienpratama,"@KAI121 ini kenapa ga bisa beli tiket kereta dari semua tempat pemesanan ya? (KAI Access, web  http://kai.id , @traveloka @bukalapak @tokopedia ) susahhhh semuanyaaaa. Padahal tiket keterangannya masih ada Progo PSE-LPN 22 Des 2018"
9/23/2018,masliil,@KAI121 Pengen bisa cancel via apps tanpa harus ke stasiun :))  Mungkin gk min?
9/23/2018,wahyudeonetara,"@KAI121 Fitur Reschedule online via Apps KAI Access, pembatalan keberangkatan onlin via Apss KAI Access dan Boarding Online Via Apps KAI Acces😁🙏. Terima kasih min."
9/23/2018,dikaaw95,"@KAI121 Cek posisi kereta, kayak KRL access"
9/23/2018,delia_d2l,@KAI121 diperbaiki aja sih min.. soalny ska eror dan wktu cri kursi jg terkdg sk susah  ...
9/23/2018,miftahuljamil,"@KAI121 @jokowi @InfoMenhub @BudiKaryaS...mohon semuanya katanya pemesanan tiket online, ketika di klik hanya tersedia di loket stasiun...kembali mundur yak pic.twitter.com/KkMY3OESLg"
9/23/2018,pantaranorma,"Kalau semisal gak ada tiket tempat duduk, berdiri aj boleh gak min RT @KAI121 @pantaranorma Selamat pagi. ...  http://tmi.me/1fktGm "
9/23/2018,dannysaptyadi,"@KAI121 Admin, kok saya tidak bisa memesan tiket kereta progo di aplikasi kai acces. Tapi kalo saya coba pesan tiket yang harganya dua kali lipat baru bisa. Itu kenapa ya, admin?"
9/23/2018,hannaharsy,@KAI121 Batalin tiket & bayar via virtual account
9/23/2018,mtarom_ku,@KAI121 Ada tambahan fitur untuk dapat memilih kursi sendiri Min.....tolong yah....
9/23/2018,richebay,@KAI121 ga bisa liat kursi masih sisa berapa dong min kalo gitu😭 whyy whyyyyyyyyyyyy
9/23/2018,_asprasetyo,@KAI121 Mungkin bisa di utamakan Bahasa Indonesia min 😂😂😂
9/23/2018,gatotkoco2470,"@KAI121 mnta info donk min, ini sya pesen tiket kreta brantas utk tgl 22 Desember 2018 ko gagal trs ya, di fast pay ga bisa, di Tokopedia jg ga bsa. Knapa ya min?"
9/23/2018,jakvianto,"@KAI121 senja solo ekonomi 250k,seat nya berhadapan atau searah kereta saja??"
9/23/2018,charmadwiarto,@KAI121 Mkstnya ada yg baru gt ya dari aplikasi kaiaccesnya kak min?
9/23/2018,mazgiyon,@hendsans @KAI121 Prosesnya lama amat ya min ??? Dizaman Internet yg canggih ini prosesnya butuh waktu 30-45 hari ???
9/23/2018,pwtupdate,"RT @KAI121: @dwigoenardi93 Selamat pagi. Perjalanan tanggal 22 Desember 2018 dari Pasar Senen ke #purwokerto sudah tersedia, silakan cek kem…  http://bit.ly/2MZRaPu  pic.twitter.com/ffOnTVRxrj"
9/23/2018,syaamaulida,@KAI121 Okedehh Makasi infonya minn~
9/23/2018,syaamaulida,Min @KAI121 untuk pemesanan tiket bulan januari bisa dilakukan mulai kapan ya? Semalem coba di cek via traveloka mentok di bulan desember soalnya Terimakasih
9/23/2018,dannysaptyadi,"@KAI121 Admin, kalo pemesanan tiket bagi pelajar yang belum punya KTP apakah nomor identitas diisi dengan tanggal lahir atau dengan NIK yang ada di Kartu Keluarga?"
9/23/2018,pantaranorma,"@KAI121 min mau tanya, kalo semisal pesen tiket lansung ditkp/stasiun ada gak min?"
9/23/2018,dairul_29,"apa cuma gara2 HP masih 3G mau pesen riket aja selalu keluar mohon cek koneksi anda, padahal buat internet, update KAI ACCES lancar jaya, udh dicoba pake wifi masih aja sama tolong dong @KAI121 serius ini  pic.twitter.com/7DNBKz6jMg"
9/23/2018,ardhy_mahendra,"@KAI121 Min, ketersediaan tiket masih banyak, tp knp ngga bisa di booking ya? Trus cek scara berkala di KAI access, 5x cek trus eror tidak ada yg di tampilkan jadwalnya. Ini niat jualan tiket kereta libur natal ngga sih?"
9/23/2018,_leochenko,"@KAI121 Ini Go Show kok mati. Dirugikan kita dong, mana sebentar lagi tripnya. pic.twitter.com/hNYP45zL4V"
9/23/2018,_leochenko,"Hi @KAI121 masa mau beli tiket go show di loket stasiun bandung, gangguan. Kan konyol banget."
9/23/2018,stefradityo,"@molithe @KAI121 Iya.. Di kai acess ada tiket, tapi gagal beli terus"
9/23/2018,ulienakrizt,@KAI121 min KA kamandaka Semarang Tawang - Purwokerto klo hari libur beroperasi ga? Kira2 tgl 24-25 des 18?
9/23/2018,bambangsutarto,@KAI121 Fitur online tiket diskon untuk lansia.
9/23/2018,hanantomo,"@KAI121 untuk rekrutmen eksternal formasi SLTA di job fair UNS, klo hanya lulusan SLTA, tapi untuk pendaftaran job fair minimal pendidikan Diploma itu bagaimana min?"
9/23/2018,jusjeruk96,"@KAI121 selamat pagi, utk pemesanan tiket tgl 22 desember mengalami gangguan ya? sy coba dari tadi gak bisa2 di kai access, tokped, traveloka,  http://jd.id  semua gangguan😭"
9/23/2018,sarahnfs,@KAI121 Fitur agar bisa batalin tiket gak kudu ke stasiun..
9/23/2018,hanswibi1,Min @KAI121 KA Gajayana dan Bima tgl 22 Des knp tidak ada?  pic.twitter.com/ugrNmpv6pZ
9/23/2018,ruli_windatama,"@KAI121 kalau tidak bisa dimunculkan lagi info realtime sisa kursi, saran saya, dinaikkan lagi sisa (cont)  http://tl.gd/nogmjf "
9/23/2018,ipuleadership,Gajahwong ps senen-lempuyangan 22 desember ilang kemana?  @KAI121 tolong dijual dong
9/23/2018,bonhanafi,@KAI121 min apps kai access kenapa susahnya minta ampun  pic.twitter.com/oIIJDe3qIN
9/23/2018,hendsans,@KAI121 pembayaran lewat m-banking ngga bisa kah?
9/23/2018,pradana_yap,@KAI121 Pembatalan tiket kereta api secara online
9/23/2018,fkhitani,"Setelah update KAI Access knp ""jumlah kursi kosong ""di ganti dgn ""tersedia"" ya  min @KAI121"
9/23/2018,_haiirey,"@KAI121 kalo untuk keberangkatan bulan desember, apa sudah bisa di cek dari sekarang mengenai tiketnya?"
9/23/2018,laelydla,"@KAI121 Min saya disms KAI tgl 28 Juli, baru ingat kalau KAI ga berhasil TF jadi harus diambil ke staisun. Apa masih bisa diambil? Dan kenapa bisa gagal tf ya?"
9/23/2018,ledifernando93,"@KAI121 Min,,,  tanya donk masih tersedia engga tiket kereta #kaprogo dari PSE ke LPN keberangkatan tanggal 21 desember 2018 ?"
9/23/2018,ledifernando93,@KAI121 @hendsans Batalin tiket tujuan kemana bang dan kereta apa?
9/23/2018,wildanpbrnr,"@KAI121 min, kl mau hapus data pelamar di recruitment kai gimana ya caranya?"
9/23/2018,bigchiggaxx,@KAI121 Sama satu lagi min kan ayah saya belum punya KTP fisik dan surat keterangannya juga hilang untuk pemeriksaan bisa menggunakan ktp lama yang sudah tidak berlaku ga? Soalnya NIK sama orangnya masih sama
9/23/2018,andreas6dion,@KAI121 okei deh... di coba ya
9/23/2018,andreas6dion,@KAI121 @andrewputut iya bener nih... ngalamin juga bos? coba sabar aja
9/23/2018,andreas6dion,"@KAI121 @muhammadojan gak cari yg promo, mgejar tgl 22 desembernya no 😬"
9/23/2018,bigchiggaxx,@KAI121 Ini min tadinya kan saya mau beli tiket untuk keberangkatan dari Pasar senen ke klaten tapi udah kehabisan terus
9/23/2018,fauziyahyull,@KAI121 min ko ga jawab? Bingung yah gabisa dibuka2 web nya :(
9/23/2018,taufixnh76,@KAI121 min KA. Mataram premium utk tanggal 22 des 2018 apa belum dibuka ya?
9/23/2018,tataquee_,@KAI121 Untuk natal dan tahun baru apakah ada kereta tambahan min ?
9/23/2018,andrewputut,@andreas6dion @KAI121 Chanel lainnya cuma satu kreta dan itupun sdh habis...permainan apa lagi ini pic.twitter.com/NJOrKi2Ajy
9/23/2018,hendsans,"Jika pembatalan tiket, bagaimana kebijakan pengembalian dana? @KAI121"
9/23/2018,nazevanrayyan,@KAI121 mlm min senja utama solo untuk kbrangkatan tgl 22/12/18 belum nongol
9/23/2018,hendsans,@KAI121 Cepat sekali :( padahal baru bisa diakses tgl 22
9/23/2018,fauziyahyull,@KAI121 Coba min untuk tgl 22 desember 2018 pemberangkatan dari bekasi ke tegal jam 8 malam. Masih ada ga yah?
9/23/2018,whiterose_1024,"@KAI121 Yaa aammppuunnn, tobat beneran sama pt kai.. Mau pesen tiket kereta ajaa susaaahhhh bgt, mau beli via traveloka dan tiketdotcom kereta yg mau dibeli ngga ada. Trus mau beli di pegi2 apps nya error pdhl tinggal book aja. Pake apps ptkai sndr dan we"
9/23/2018,agusali_10,@KompasTV Tidak usah di penjara yang mencoret* gerbong MRT suruh gambar semua gerbong nya biar tambah menarik @KAI121 @mrtjakarta
9/23/2018,mustikaapriliaa,@KAI121 Kalo misalkan orangnya di jkt gimana? Apa harus mesen jauh jauh hari h-30? Kalo kita gak bisa dateng ke stasiun persinggahan gimana?
9/23/2018,ardiamade,"@KAI121 oke siap, terimakaaih responya dan selamat pagi juga min"
9/23/2018,fauziyahyull,@destia_es Aku mau pesen tegal bahari. Tp gabisa2 :(. @KAI121 min coba jelasin ko web nya gabisa2. Apalagi pemberangkatan gambir buseng susah bener.
9/23/2018,fiqrilutfifuzex,@KAI121 Maaf min udh aku buka yg tersedia cuma majapahit aja 🙏
9/23/2018,renioz,@hendsans @KAI121 min keberangkatan dri gambir ke malang gak muncul2 ya di website?
9/23/2018,fiqrilutfifuzex,"@KAI121 mohon infonya,  mau cari ticket dari stasiun ps senen ke malang kota lama utk tgl 22 desember kereta matarmaja kok nggak ada ya min 🙏"
9/23/2018,andrewputut,@KAI121 mo pesen tiket susah amat ya di kiaakses..
9/23/2018,tataquee_,Kalo NIK salah tapi nama lengkap bener masih berlaku gak min tiket nya ? Kelebihan 1 angka @KAI121
9/23/2018,susilo19,@KAI121 Pembatalan tiket
9/23/2018,anvrvl,@KAI121 Bisa tau gender di kursi yg sudah di booking min 😂😂😂
9/23/2018,hendsans,Apakah ada Matarmaja tambahan Jakarta Malang 22 Desember ? @KAI121
9/23/2018,ditopuccino,@KAI121 @salmanbiroe Keren nih. Aduannya lgsg ditangani tanpa basa basi👍
9/23/2018,bramm_ap,@KAI121 min malioboro express yk-ml tgl 22 des 18 kok hilang ya? Cek merchant lain jg hilang. Seharusnya  muncul jadwalnya walau tiket hbis.
9/23/2018,_leochenko,@KAI121 ARGO PARAHYANGAN PREMIUM (7057)  Ekonomi04:15  23 Sep 201807:25  23 Sep 2018  Penumpang boleh masuk kereta sejak dari jam berapa?
9/23/2018,fauziyahyull,@KAI121 @destia_es Ini kereta apa ka?
9/23/2018,hendsans,"Min, untuk tiket Jakarta Malang 22 Desember. KA Matarmaja apakah masihvh ada? @KAI121"
9/23/2018,pettayosias,@KAI121 kubsudah coba ngecek caribtiket sejam vuman mutermuter gagal terus loh min
9/23/2018,pettayosias,@KAI121 kalo menggunakan mitra resmi apakah promo weekday lucky masih bisa berlaku?
9/23/2018,katineungraga,@KAI121 kk Min....  Tolong tambahin menu pembayaran lewat BCA virtual account Saya sering kesulitan kl nyari atm malem2 lokasinya lumayan jauh Makasih Min
9/23/2018,bigchiggaxx,Ini beneran tiket KAI semenit langsung ludes?????? Cc: @KAI121
9/23/2018,marcose7en,Dear @KAI121 bisa minta tolong informasikan KA Gajayana yg menuju gambir sekarang dia posisinya lagi berada di daerah mana? Trim's....
9/23/2018,pettayosias,@KAI121 ini ari tiket susah amaat yaa min? mbo yaa dibantu gitu biar gak gagal terus  pic.twitter.com/7shjgXUz71
9/23/2018,destia_es,@fauziyahyull @KAI121 Parah bgt sumpah gak bisa di pesen tau2 abis. Lucu website kai ini
9/23/2018,andreas6dion,"@KAI121 tolong dicarikan solusi dong min.. gak seru ni berburu tiket liburan beginii.. nanti giliran server uda up, tau2 ghoib pada habis..  pic.twitter.com/AQJpgXOs8C"
9/23/2018,winto_rosyidin,@KAI121 @salmanbiroe mungkin mereka ketika pelajaran PPKN sering bolos.
9/23/2018,kaokabkurniawan,"@KAI121 min saya mau ikut rekruitmen PT KAI untuk S1 pas ngisi biodata seperti kabupaten, provinsi, jenis kelamin dll kok gagal yaa? Mohon respon secepatnya"
9/23/2018,terrycascana,@KAI121 kenapa pemberangkatan dari malang ke jogja tgl 22 desember cuma malabar aja yg bisa dipesen? Gajayana & malioboro expressnya kok ga dibuka ya min? Ada apakah ini? Masa dibooking sama rombongan
9/23/2018,molithe,"min @KAI121 pesan tiket untuk tgl 22 desember kok ga bisa/ ga muncul pilihan jadwal KA nya ya? udah coba pake KAI Access, web KAI, traveloka, tokopedia"
9/23/2018,riyanto_r16,@KAI121 aplikasi #KAIAccess sibuk min ? Dri tdi cek koneksi mulu
9/23/2018,destia_es,@KAI121 website eror ya? Gagal trs mau booking
9/23/2018,tsamany_,"Min, kalo no ID pada tiket kereta api kelebihan 1 digit gimana? @KAI121"
9/23/2018,ferdinan_5,@KAI121 @ipuleadership Gaya baru gimana om cek pake app apa ya please info
9/23/2018,yoyo_304,"Hai @KAI121 , bisa di bantu untuk informasi jadwal KA prameks kutoarjo ke jogja, terima kasih"
9/23/2018,ipuleadership,@KAI121 @ferdinan_5 Ud abis om bengawan nya
9/23/2018,ferdinan_5,@KAI121 Melalui traveloka min kenapa hanya jaka tingkir ya ;(
9/23/2018,prathama_29_,"@KAI121 mohon infonya min, adakah kereta lokal dari Surabaya ke malang? Trims"
9/23/2018,yunita_alburhan,"@KAI121 min mau tnya,sy psen tiket tgl 22/12.di jdwl msh ada,tp pas isi data mau bayar ket booking max limit trs.knp?"
9/23/2018,wury_woro,"@KAI121 @salmanbiroe Sering aku mah nemuin kyk gini,maklum kn dunia milik mereka berdua"
9/23/2018,andreas6dion,"gila, berburu tiket lewat app&web @KAI121 gagal konek server terus.. sekali nya konek tiket habis.. good 👌 barbar nih"
9/23/2018,fauziyahyull,@KAI121 Melalui web kai
9/23/2018,marsyareta,@KAI121 selamat malam..ketersediaan kereta gumarang dr pasar turi ke semarang tawang tanggal 22 desember kok belum bisa dilihat ya?
9/23/2018,dwigoenardi93,@KAI121 tiket kereta untuk tgl 22 des dari PSE k Pwt kok cuma satu perjalanan yaa?
9/23/2018,ana_mahbubiyah,@KAI121 Min tiket ka #brantas tgl 22des2018 ko gak bs diakses?
9/23/2018,marcose7en,Kalo beli tiket KA Lokal siliwangi sukabumi-cianjur itu belinya d stasiun persinggahan apa bisa di kai acces juga dear @KAI121 ?
9/23/2018,nitha721,@KAI121 pasar Senin ke kroya
9/23/2018,soneo_mu,@KAI121 Min aq tadi beli tiket. Bayar pakai mandiri online. Sudah berhasil bayar. Lanjut gmn ya?
9/23/2018,mutianahla,@KAI121 @salmanbiroe Emang mereka berisiknya kayak gimana mas? Ngobrol gitu?
9/23/2018,arierarir,"@KAI121 mohon aplikasi kai access di ios di perbaharui lagi, sering minta koneksi, trims"
9/23/2018,nitha721,"@KAI121 pesan tiket buat 22 Des ko yg muncul jdwl kreta pagi smua,mlm cuma Serayu bisnis nya ga ada? Eror atau gimana ,masa y ga ada bisnis"
9/23/2018,fauziyahyull,@KAI121 min ko kereta buat tgl 22desember. Ga bisa2 yah
9/23/2018,ferdinan_5,@KAI121 min untuk tgl 22 desember knp kereta jakarta senen solo purwosari hanya muncul jaka tingkir ? Mohon infonya
9/23/2018,oktariz,"Halo @KAI121, mau tanya untuk web rekruitment KAI pada saat update identitas diri selalu muncul pemberitahuan error ""input dengan karakter yang diperbolehkan"", padahal sudah sesuai tanpa tanda titik. Ada solusinya?  Terimakasih"
9/23/2018,raihan_mbakar,@KAI121 @salmanbiroe Pertama kali naik kereta mungkin dia wkwkwk
9/22/2018,dwibbg,@KAI121 KA penataran doho
9/22/2018,awidjokongko,@KAI121 @liajasmina Kok beda ya... pic.twitter.com/379EHmHgil
9/22/2018,sipowie,@BukuMojok @KAI121 @gonksavetheking Lhoo tak kira penulis itu buku pak Rido Matari 😅
9/22/2018,dodowidodosaja,@KAI121 pembatalan tiket min
