date,username,tweet
9/29/2018,muslimf,#KAI73 selamat dan sukses peluncuran perangko edisi kereta api @KAI121 @KemenBUMN pic.twitter.com/jwKcSMNfPq
9/29/2018,dimasramaa,@KAI121 Jaya Selalu Perkeretaapian Indonesia ðŸ‘ðŸ‘ðŸ‘ðŸ‘ #SalamRailfans  Photo by Dimasrama pic.twitter.com/RQH3DMamJj
9/29/2018,hershasaidt,@CommuterLine @KAI121 Trima kasih ka
9/29/2018,dito_jan,"Dirgahayu @KAI121  Saat ini byk skali kelas kereta sampe bingung mbedainnya ðŸ˜‚: - Ekonomi - Bisnis - Eksekutif - Premium - Priority - Luxury  Ini belum yg PSO dan non PSO, yg stainless steel dan yg non stainless steel  Adain lagi kelas Kuset dong ðŸ˜„"
9/29/2018,sittaaprmstri,"Halo admin @KAI121 apakah KA Sawunggalih relasi Pwt-KM masih tersedia tiket goshow? Kalau masih, sebesar berapakah harga tiketnya? Terima kasih sebelumnya."
9/29/2018,sartonofernand2,HBD @KAI121 Terus berkarya memberi pelayanan terbaik untuk MasyarakatðŸ™ðŸ‘ðŸ‘ðŸ‘ðŸŽ‚ðŸŽ‚
9/29/2018,dimasramaa,"Dirgahayu @KAI121 ke-73 Semoga semakin on time, pelayanan dan fasilitas semakin baik, smoga pembangunan double track dan double-double track dapat selesai tepat waktu, sehingga mengurangi kemungkinan terjadi delay Semoga Kereta Api mjd moda transportasi yg diandalkan di Indonesia"
9/29/2018,wisnu_glory17,@KAI121 Oke min Terima kasih
9/29/2018,anggermanggala,@KAI121 saya mau tanya apakah masih ada kereta joglokerto dari stasiun Purwokerto ke stasiun Yogyakarta? kalau masih jam berapa saja keberangkatannya dari stasiun Purwokerto?
9/29/2018,mulyanifitria19,"@KAI121 Selamat pagi min. Izin bertanya, apakah pd #KAIAcess versi terbaru hanya tersedia ""Available"" tanpa menyebutkan berapa kursi yg kosong?"
9/29/2018,negeri_sendiri,@KAI121 @salamkenal111 Alhamdulillah. Secara waktu perjalanan Jakarta - Malang panjang banget ya.
9/29/2018,hyunbinniie,"@KAI121 @nuno_orange Sudah follow yaa, wish me luck lagi butuh buat adek nih #KakNunoBagiPulsa pic.twitter.com/2CzKybvAtL"
9/29/2018,anom_007,"@KAI121 min , apakah ada rencana kdepan untuk pengembangan/prluasan stasiun paron ?, mkasih"
9/29/2018,deraaristia,"@KAI121 @Tehlina_28 Iya tante. Salam untuk om dedi irfan adel ya, tante. Belum tau nih nanti bisa sowan apa enggak, tantee.."
9/29/2018,sartonowisnu,@KAI121 @StasiunGubeng #AyoNaikKereta
9/29/2018,99dn,"Mantappp, semoga tambah keren lagi lah... @KAI121  https://twitter.com/pt_jasaraharja/status/1045572477349326853Â â€¦"
9/29/2018,stefanusd,Dirgahayu @KAI121 PT Kereta Api Indonesia semoga kedepannya dapat memberikan layanan yg terbaik buat masyarakat indonesia... Dan kami PJKA sebagai pengguna dan pelanggan setia tetap menjadi bagian keluarga PT. KAI Persero.  pic.twitter.com/FKuuE6qJ5j
9/29/2018,tian_ammar,"@KAI121 selamat ulang tahun PTKAI maju terus Selalu menjadi andalan buat transportasi darat,terus berinovasi,terus berkarya,terus menciptakan suatu hal yg membuat penumpang semakin nyaman dan betah,KA langganan saya KA ARGOPARAHYANGAN... good luck PT KAI"
9/29/2018,awlynnn,"@KAI121 min, kalo ada gerombolan yg brisik annoying banget di kereta enaknya gimana nih buat kita yg ngerasa keganggu?"
9/29/2018,always_bhima,"@KAI121 Selamat ULTAH PT KAI, semoga tumbuh lebih hebat dan terima kasih telah mengantar saya, jakarta sby PP selama 14 thn ini #KAI73"
9/29/2018,pristapraja,@KAI121 @Merdianto Penikmat ekonomi dikasih kan?
9/29/2018,sutrisno_febri,"-menunggu datang nya si Matarmaja. Â¹st time naik KA, dg prjlnan yg lumayan jauh, Pasar Senen - Malang, menempuh Â± 17 jam. setelah itu, tiap perjalanan balik-mudik Solo-Jakarta (PP), selalu @KAI121 yg mjd pilihan. /* foto lama : penghujung 2016 */ #K"
9/29/2018,tehlina_28,@KAI121 @deraaristia Ke yk ya... ðŸ˜
9/29/2018,sittaaprmstri,"Halo admin @KAI121 apakah KA Sawunggalih relasi Pwt-KM masih tersedia tiket goshow? Kalau masih, sebesar berapakah harga tiketnya? Terima kasih sebelumnya"
9/29/2018,rifa31569888,"@dklovato @CommuterLine @perkeretaapian @KAI121 penumpang KRL Dari Stasiun Tanah Abang  kebanyakan penumpang yang berasal dari Stasiun Tigaraksa dan Rangkasbitung,maka nya begitu KRL sudah sampai Stasiun Tigaraksa Rangkaian KRLnya langsung Kosong dan Long"
9/29/2018,aryaprwda,"Joglokerto tempat duduknya terlalu tegak, pegel @KAI121"
9/29/2018,oktarinaaw,Min @KAI121 mohon indo ketersediaan tiket mlg-sby untuk besok jam 04.00 dan sby-mlg untuk besok juga jam 17.00-18.00. Terimakasiih
9/29/2018,dmawarti11,Pembatalan tiket di pasar senen di lakukan di hari apa aja ya kak sampai jam berapa? @KAI121
9/29/2018,ilhan_manzi,@KAI121 min mau tanya apa tiket ka kalijaga masih tersedia sekarang
9/29/2018,singgalangboyke,@KAI121 #KAI73 #AyoNaikKereta
9/29/2018,dimasbekkanan,@KAI121 @sugiyanta Ga apa2 itukan tiket yg udh lama. Hehhee
9/29/2018,irzafahmi_,"@KAI121 Mau nanya saya mau ke Nganjuk bulan Desember , untuk pembelian tiket itu harus dipesan dulu atau bisa langsung beli ??"
9/29/2018,dyanaislamiya,@KAI121 mohon info tiket gubeng kertosono Kediri untuk hari ini min. Tersedia jam berapa ya?
9/29/2018,pratamaadityar,"@KAI121 Seperti di Jembatab Kalipare, Kabupaten Malang.. indah ðŸ˜"
9/29/2018,henny_wita,@KAI121 mohon info untuk ka tumapel tgl 29 sep 2018 sby - mlg pukul 19.50 apakah tiket dengan tempat duduk tersedia utk 4 orang? Terima kasih
9/29/2018,febriantosetyo_,@KAI121 Min Untuk Tiket KA Lokal apakah bisa dicetak ulang dikarenakan Tinta tidsk Jelas trimakasih
9/29/2018,donex96,"@ajiSABHA @adit_insomnia @CommuterLine @KAI121 @884GlobalRadio Pas mudik mo lebaran ke Solo, tiket beli ke calo, harga naudzubillah, dateng mepet beud ke Gambir, pas mo naek kreta salah peron, akhirnya cuman nangis liat kreta di peron sebelah jalan..ðŸ�"
9/29/2018,donex96,"@KAI121 @Merdianto Asik no mas..aku nggae gajayana iki ya jik ngene2 wae..ðŸ˜‚, jik larang neng mBlitar..ðŸ˜…"
9/29/2018,rininadjib,"@KAI121 kapan gitu ada kereta api di Kalsel, kita disini juga pengen ngerasain jukijakkijuk kijakkijuk...kereta berangkat..."
9/29/2018,dsyrmdhni,"selamat pagi min, saya mau bertanya. saya sudah verifikasi berkas ke job fair dan sudah dapat code dan password tetapi sebelum verifikasi berkas saya sudah membuat akun. dan saya ingin melengkapi dokumen saya tetapi gagal terus. solusinya gimana ya min? @KAI121"
9/29/2018,wisnu_driftwood,"@KAI121 min, uang refund untuk pembatalan dgn kode booking RLNUG3 atas nama asri hapsari wardhani belum diterima. gmn nih?"
9/29/2018,satlantaskajen,Kepolisian Negara Republik Indonesia mengucapkan Selamat Hari Kereta Api Indonesia ke-73. @KAI121 @keretaapikita pic.twitter.com/5l4lI1hJDd
9/29/2018,herdiwiyantop,@KAI121 @Adjeng_Suminar Pasti ni eksekutif argo ya..? eksekutif lodaya ga ky gni...
9/29/2018,duwisakti,Selamat pagi kalau beli tiket pakek identitas KTP mati apakah bisa?  @KAI121
9/29/2018,iqbalc09,"@KAI121 hallo, saya booking tiket jkt - cn no kereta 62 hari ini, apa saya bisa naik dari bks ?"
9/29/2018,pkandangserang,.KEPOLISIAN NEGARA REPUBLIK INDONESIA.  mengucapkan..........  .SELAMAT ULANG TAHUN KERETA API INDONESIA KE-73. .SEMOGA JAYA SELALU.  @KAI121  pic.twitter.com/CJKVHJsZ41
9/29/2018,amy_cleo10,"@KAI121 Ka majapahit min , klu yg berhadapan di huruf apa yah min tq min maaf nanya terus"
9/29/2018,masukmanaya,@KAI121 permisi boleh minta jadwal kereta api dari cimahi ke kiaracondong bandung?
9/29/2018,edyclix3,@KAI121 Sama2 ðŸ™
9/29/2018,pritaniada,@KAI121 With angga at @kai121 â€”  https://path.com/p/4edkW9Â 
9/29/2018,nanang_mugiarto,"@KAI121 pagi min, mnt info utk jdwl k'brgkatan KA. Dhoho hr Jum'at 5/10/2018 jam 17.50 dari Sby Gubeng ke Ngadiluwih apa msh ada tmpt duduk"
9/29/2018,wisnu_glory17,Dear @KAI121  Info untuk kereta tarif khusus hari ini Lempuyangan-Klaten Jam pagi tersedia apa aja ya?
9/29/2018,salshaabiolaa,"@KAI121 pagi min, kereta penataran dhoho malang-surabaya go show jam 7 apakah masih ada?"
9/29/2018,doyotcore,"@KAI121 min, kalo mau bawa sepeda lipat ke dalam kereta gimana ya? Apa harus beli tempat duduk tambahan?"
9/29/2018,royhanba,Thanks @KAI121 telah memberikan inovasi yg menyulitkan penumpang. Niat mau naik brantas.   Tulisan di app available.  Cuman ditinggal subuhan. Sisa 4. Pas di order. Tiket habis.  Beda dngn app lama.  Yg menuliskan ketersediaan kursi waktu masih banyak.
9/29/2018,rifa31569888,"@AnkerTwiter @ihirfahan @CommuterLine @perkeretaapian @KAI121 penumpang KRL stasiun Tigaraksa sangat banyak,hampir semua rangkaian KRL dari tanah abang penuhnya sama penumpang Dari Tigaraksa dan Rangkasbitung, begitu KRL sudah sampai Stasiun Tigaraksa lan"
9/29/2018,rachmatheru_s,Selamat ulang tahun Kereta api indonesia @KAI121 .  Sukses selalu buat kereta api indonesia ðŸ˜ŠðŸ‘  pic.twitter.com/xCoyogOPAw
9/29/2018,saskiasashaa,@KAI121 min cek dm ya. Thanks
9/29/2018,megadharmaputra,terima kasih @KAI121 penjelasannya. semoga pembangunan jalur ganda makin meningkatkan pelayanannya kelak.  https://twitter.com/KAI121/status/1040771912891346944Â â€¦
9/29/2018,firlynrl,@KAI121 @nuno_orange done kak. follback yaa
9/29/2018,sartonowisnu,Selamat Ulang Tahun @KAI121 yang  ke 73. Semoga tambah super dalam segala hal.  #KAI73  @AYONAIKKERETAAPI
9/29/2018,fentriawidyana,"Instansi yg sangat sy inginkan bisa ikut bergabung di dalamnya, Dirgahayu @KAI121 semoga tambah jaya"
9/29/2018,santrikuno,@KAI121 mohon info ketersediaan tiket kediri - surabaya by kereta panataran PP di hari ini . terima kasih
9/29/2018,andre_prast,@KAI121 apakah kalo lewat mesin #CheckInCounter di stasiun dijamin bisa?kan kereta posisi jg udah jalan?dan sekarang posisi kereta Senja Utama Solo posisi di mana ya?
9/29/2018,hedy_maryoto,"@KAI121 Hello Jakarta! (@ Stasiun Gambir - @kai121 in Jakarta Pusat, DKI Jakarta)  https://www.swarmapp.com/c/55RC3IrpAPIÂ "
9/29/2018,andre_prast,"@KAI121 sy udah berhasil pesan tarif khusus Senja Utama Solo utk hari ini dr Jogja ke Solo dan udah dpt kode booking via KAI Access, tp ketika mencoba e-boarding, mengapa tidak bisa ya?dgn alasan kereta sudah berangkat."
9/29/2018,arifianwira,"@KAI121 selamat pagi, adakah fasilitas pod room atau semacamnya di stasiun Bandung?Trims"
9/29/2018,putramanurung,"@CommuterLine @KAI121 Min,  kreta pertama ke bogor dari stasiun Jakarta kota atau stasiun manggarai jam berapa ya?  makasi"
9/29/2018,danangs79,@KAI121 Apakah purwokerto-kutoarjo masih diberlakukan pembatasan kecepatan KA
9/29/2018,citta21,"@KAI121 halo min, mau tanya untuk KA Sawunggalih Kroya-Senen sudah sampaikah? Ada kontak stasiun Senen ga ya? Terima kasih"
9/29/2018,_trsndiesptra,@KAI121 min klo dari cirebon mau ke stasiun bogor transit nya dmn ya min ? Alternatif kereta nya apa ?
9/29/2018,ixbal_khairul,@KAI121 Sama sama ðŸ˜
9/29/2018,yamtelorasin,Happy birthday KAI @KAI121 ðŸ˜ƒ  pic.twitter.com/yvGCLPpRMn
9/29/2018,nandaryapratama,@KAI121 Jadi harus menunggu proses rekrutmen yang diikuti sebelumnya sampai tahap terakhir dan selesai begitu?
9/29/2018,sugiyanta,@KAI121 @dimasbekkanan Ati2 kode  http://bookingnya.bsÂ  diisengin orang di cetak
9/29/2018,pockyrei,"@KAI121 Sudah ada tiket, keberangkatannya seorang diri. Teman saya sih yang mau pergi. Jadi kalau bisa ijazah resmi ya? Fotokopi legalisir gimana min?"
9/29/2018,brjan,"Semua pintu bordes @KAI121 Argo Parahyangan eksekutif susah tertutup, gampang terbuka. Dan kalau terbuka, wasalam dah berisiknya"
9/29/2018,terkenasuspend,"@KAI121 permisi, kemarin saya sudah verifikasi di job fair UNS. Sudah dpt code & password. Saat saya apply muncul ""anda mengikuti recruitment lain"". Apa tidak boleh mendaftar lagi setelah dulu tdk diterima? Memang saat ada lwongan polisi kereta saya tidak"
9/29/2018,kumey22,@KAI121 mau nanya jadwal kereta lokak pramek untuk besok dari stasiun besar Yogyakarta ke stasiun klaten adanya jam berapa aja
9/29/2018,lebkins,Tak terasa waktu cepat berlalu. Dulu ngerasain harga 250rb dan sekarang sudah 440rb. Merdeka dan Selamat ulang tahun untuk @KAI121 semoga semakin panjang umurnya.  Btw min untuk argo lawu ini kamar kecilnya udah duduk blm ya? Hihi lama g naik nih.  pic.twitter.com/evvtU5STFK
9/29/2018,setyawanroni145,@KAI121 min mau tanya apakah maksud dr nomor KA SERAYU MLM ( 219A) apakah mau ganti rangkaian??
9/29/2018,adityapurnama_p,@KAI121 posisi lodaya 82 saat ini ada di mana min? Thx
9/29/2018,adityapurnama_p,"@KAI121 Telkomsel min, emang ngaruh ya min?"
9/29/2018,adityapurnama_p,"@KAI121 min, saya kok gbs e-boarding pass? padahal udah 2 jam sebelum keberangkatan kereta lho"
9/29/2018,123y_han,@KAI121 @RioZulfahmi Siap paketang
9/29/2018,123y_han,@KAI121 @FikriWafiIrawan Kereta pagi boleh telat yg penting datang bulan jangan telat
9/29/2018,anakkucingfc,@KAI121 min di stasiun bdg haraga inap parkir motor brp? Di parkir utara atau selatan ya min?
9/29/2018,cucakrawa3,@sahfik @KAI121 Yg Kutojaya Selatan apakah sdh pake gerbong premium juga?
9/29/2018,mcfauz,@KAI121 Pembatalan tiket
9/29/2018,lutfisl1,"Selamat Hari Jadi @KAI121 73th , semoga semakin berjaya, selalu menjadi transportasi primadona di semua kalangan... semoga pemerataan mushola di seluruh kereta disegerakanðŸ™  pic.twitter.com/x9YXc5trCb"
9/28/2018,adymmaz,Dear @KAI121 apakah argo dwipangga sudah menggunakan rangkaian K1 18 New Image?
9/28/2018,rudyansyah33,"Dirgahayu @KAI121 semoga selalu menjadi moda transportasi pilihan masarakat. Harapannya agar @KAI121 selalu berbenah dalam meningkatkan pelayanan, khusunya untuk di daerah Palembang - Lubuklinggau"
9/28/2018,dimasbekkanan,Barakallah fii umrik @KAI121 ditunggu promo 28 ribunya lagi.  pic.twitter.com/Qoka89CPc8
9/28/2018,fafarhati,"Setelah update @KAI121 membuatku terkaget-kaget karena harga yang tersedia dimunculkan dari yg termahal ðŸ˜Œ apalagi pas weekend harganya sungguh, permainannya cukup baik ðŸ˜“"
9/28/2018,rizaldoriza,@KAI121 solusinya bagaimana? Apakah harus bikin akun baru (akun lama pernah ikut seleksi sebelumnya)?  pic.twitter.com/oOwqUOXfk8
9/28/2018,mcfauz,"@KAI121 min, batas waktu refund tiket itu sampai kapan ya? Kok saya dapat info dr temen refund tiket maks. 2 tahun, benar kah?"
9/28/2018,apriankusuma,"@KAI121 sudah di tangani kak, keren bgt responnya cepet + profesional ðŸ™ŒðŸ» so happy naik keretaaaa"
9/28/2018,dianleica,"@KAI121 I'm at Stasiun Cirebon Kejaksan - @kai121 in Cirebon, Jawa Barat  https://www.swarmapp.com/c/5fkghxj22q5Â "
9/28/2018,apriankusuma,@KAI121 udah dibenerin kak... thankyouuuu
9/28/2018,randhika1991,"Di usia @KAI121 Ke-73 di Tahun 2018, bnyk kejutan yg diberikan kpd pelanggannya, salah satunya kini telah hadir Kereta Baru Harina kelas Ekonomi Premium 2018, dan Ayah saya merasa nyaman dgn fasilitas baru trsebut. Dirgahayu KAI, terus berupaya bikin Indonesia bangga padamu! ðŸ˜‰ðŸ‘  pic.twitter.com/dvUxjfsDKZ"
9/28/2018,iphintsuren,Dan apa bila sudah tidak ingat  apakan bisa di reset kembali ?? @KAI121
9/28/2018,ilhams2704,"@KAI121 izin tanya, pemberangkatan ngrombo-poncol 17 okt sore hari ada gak ya? Boleh tahu kisaran harga tiketnya? Thanks"
9/28/2018,apriankusuma,@KAI121 ka argo parahyangan nih... yang tambahan keberangkatan gambir menuju bandung 23.20
9/28/2018,ixbal_khairul,"@KAI121 @keretaapikita #KAI73 Dirgahayu PT .KERETA API INDONESIA (28 September 1945 - 28 September 2018) ke 73 semoga sukses hingga kedepannya , menjadikan moda transportasi yang nyaman di masyarakat ðŸ™ pic.twitter.com/5mRyp3EVs2"
9/28/2018,citraandjani,"selamat #KAI73 semoga kedepannya semakin meningkat kualitas dan pelayanannya. semakin bisa diandalkan menjadi transportasi umum yang nyaman, aman, terjangkau dan menyenangkan bagi semua kalangan! yuhuuu~ @KAI121  pic.twitter.com/Zs8BOXPB4M"
9/28/2018,okisondjaya,@KAI121 Telat tapi tidak lupa.. dirgahayu PT Kereta Api Indonesia min @kai121 73thn melayani kami.semoga kedepannya lebih profesional dan terus melakukan inovasi. Jaya sukses selalu keretaku #KAI73 pic.twitter.com/TJFeN8MsAH
9/28/2018,dhie_joe,"@KAI121 @Adjeng_Suminar Eksekutif yg baru, biasanya yg aku naiki sembrani, cuma sayang kurangnya satu tv nya kurang bisa di nikmati untuk kursi yg belakang karena gak kelihatan, lebih siip tv/music di kursi tiap penumpang, kayaknya lebih berfaedah"
9/28/2018,praprabo,@KAI121 ðŸš„ðŸŽ‰  pic.twitter.com/aPW2RP0ZO9
9/28/2018,egasharfina,Selamat ulang tahun @KAI121 ! Tetap merakyat dan semakin jaya di atas rel ~ #KAI73
9/28/2018,iphintsuren,Apabila nomer KTP sudah di gunakan untuk pendaftaran rekrutmen sebelumnya apakah bisa di gunakan pendaftaran rekrutmen berikutnya ?? @KAI121
9/28/2018,debrakusuma,"@KAI121 malem min, mau tanya utk tiket penataran doho dari tulungagung ke malang hari minggu tgl 30 sept apakah masih tersedia tiket duduk?makasih"
9/28/2018,dikidwirizki,@KAI121 @kevitalisya allahumma pemberdayaan sosial media sekali :(
9/28/2018,30_moyo,@KAI121 min bisa ga ganti tiket kereta saya udah punya tiket dan diganti jadwalnya
9/28/2018,zakkyajihan,"@KAI121 selamat malam min, mau tanya. Kereta penataran dari Blitar ke Surabaya senin subuh 1/10 apa masih ada yang duduk ya?"
9/28/2018,lia_cicufinalia,@KAI121 jam operasional untuk pembatalan tiket kereta api di stasiun tugu yogyakarta dari jam berapa hingga jam berapa yaa?
9/28/2018,nailakhrl,"@KAI121 #SahabatKAI Dulu kereta api yang ke daerah ku cuma ada yang ekonomi dan eksekutif, sekarang ada ekonomi premium yg nyaman banget. Jadi kita pulang barengnya kapan??? #KAI73 #jayakartapremium"
9/28/2018,iyyan_tm,"@ajiSABHA @adit_insomnia @CommuterLine @KAI121 @884GlobalRadio naek kreta ke purwokerto, ga taunya bareng sama anak2 the jak, pas nyampe bandung, abis lah itu kreta ama viking, kaca pada pecah, kereta ga bisa lewat,banyak penumpang lain yg ketakutan."
9/28/2018,reinypaulus,"Thank you @KAI121 for quick respond. Tiba2 di samperin petugas kalo sudah di respon sarannya. Good job. Btw,  Selamat Ulang Tahun KAI."
9/28/2018,husnadaiyah,"@INDOMY @diradira89 @KAI121 @GajahmadaFM Bandung , aku ingin ketularan kecantikan mojang Bandung @omah_baru @Diradira89 @xxilung @Indomy @bandabening #KAI73"
9/28/2018,gie99496808,Berlaku mulai kpn - smp kpn ni min @KAI121 ..??
9/28/2018,gandyss,"Last but not least.. happy birthday @KAI121 !   Semoga makin jaya dan sukses. Dan sering2 kasih diskonan ya min.. hehehe.  Tertanda,   Jeritan anak rantau.  ðŸ™ˆðŸ™ˆâœŒ"
9/28/2018,ilhamadzany,"Mw pesen kursi nomor yg A ato yg D, dapetnya sebelah kiri mulu dah..nasib @KAI121  - @ Gajayana  pic.twitter.com/tiWU7BPs2X"
9/28/2018,cak_wigi,"@KAI121 @betirsari Harus ya bilang dong, pak terima kasih atas bantuannya, biar seneng itu BPK juga dapat perhatianya"
9/28/2018,nandaryapratama,@KAI121 Pernah mengikuti pada bagian LIGHT RAIL TRANSIT JABODEBEK TAHAP II TAHUN 2018 tetapi tidak lolos.
9/28/2018,muhalma,@KAI121 Luangkan waktu sejenak utk saudara2 kita di Palu min. Barusan tsunami disana.
9/28/2018,pockyrei,@KAI121 Kalau menggunakan fotokopi ijazah berlegalisir atau skck tapi masa berlakunya udah lewat maret kemarin gimana min?
9/28/2018,kittypingky97,@KAI121 @nuno_orange Follback yuah kak
9/28/2018,edyclix3,Selamat Ulang Tahun @KAI121 semoga selalu jadi alat transportasi pilihan masyarakat Indonesia.#KAI73 #keretaapi #lovekeretaapi ðŸ’šðŸŽ‰ðŸŽˆ pic.twitter.com/xfImLCiG2Q
9/28/2018,rieza_as,"Pak @KAI121 aktifin jalur Bogor tujuan Bandung dong, kita kalau mau ke bandung harus ke gambir dulu sambil deg deg ser didalem @CommuterLine karena takut terlambat naik kereta Argo Parahyangan."
9/28/2018,rannics,"@KAI121 Hari ini saya pulang ke jakarta pake KA Senja Utama Solo, terakhir pulang sebagai single sebelum hari minggu sah menjadi istri orang. Doakan ya min ðŸ™ #KAI73"
9/28/2018,amy_cleo10,@KAI121 min mau tanya klu seat  no 3a 3b 3c itu berhadapan gak tq
9/28/2018,_frmn19,@evita_citra @KAI121 hayoloh tanggung jawab
9/28/2018,turanggadanie,@KAI121  pic.twitter.com/Cln2OB5aOG
9/28/2018,reinypaulus,@KAI121 Please cek DM kembali.
9/28/2018,helgaindra,@KAI121 @super_lamps matar mania mantap~
9/28/2018,turanggadanie,@KAI121 fasilitas apa sih yg didapat di KA sleeper Ke Surabaya dari Gambir.
9/28/2018,super_lamps,"@KAI121 @helgaindra Ga kangen blas, soale wong iso rokokan nang jero kereto ðŸ™ˆ"
9/28/2018,pirdhakn,@betirsari Wahh super sekali @KAI121 ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ»ðŸ‘ðŸ»
9/28/2018,betirsari,"@KAI121 Terima kasih banyak min, selamat malam :)"
9/28/2018,titiessekar,@KAI121 kenapa sekarang ketersediaan kursinya cmn dimunculin pas tinggal 10 aja? Kan jadi bikin customers jadi was was gt. Sepertinya lebih informatif kalo ketersediaan kursinya dibikin sprti versi yg kmrn..
9/28/2018,ikromzzzt,@KAI121 Selamat ulang tahun. Semoga lebih baik lagi dan lagi ya ..  pic.twitter.com/UO9cVkSXis
9/28/2018,marendaayud,"@GajahmadaFM  Dan @KAI121 "" Pengen banget pergi ke jakarta""Dan mengunjungi""tempat wisata yg begitu keren yg ada di jakarta""pengen rasa nya naik kereta api yg begitu menikmati perjalanan jauh.  @desimaryuni @shifa_zahro @DewiShi16222060 @cindyreviany @nhey"
9/28/2018,pirdhakn,"@KAI121 @betirsari Okee informasi ini akan saya keep ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»canggihnya zaman now, jadi gaperlu punya wa petugasnya kan yaa wqwqwq"
9/28/2018,erdiroz,Dirgahayu @KAI121 semoga jaya terus! Terimakasih telah menjadi transportasi pilihan yang banyak meninggalkan kenangan #ahsedap
9/28/2018,betirsari,"@KAI121 @pirdhakn Bisaa fir. Dulu pernah nemu tweet orang kek gini, dan dibales wkwk"
9/28/2018,pirdhakn,@KAI121 @betirsari Bisa ya Bet request darisini? *ini beneran nanya*
9/28/2018,pockyrei,"@KAI121 malam admin, mau tanya kalau saat boarding pakai identitas selain ktp atau sim bs gak ya? Karena dompetnya hilang. Mohon jawabannya, terima kasih"
9/28/2018,ariefpokto,Selamat Ulang Tahun @KAI121 ! Terima Kasih sudah mengantarkan kami kemana saja rel kereta ada. Semoga semakin sukses perusahaannya dan semakin sejahtera para pegawainya  pic.twitter.com/rv5i62wHe1
9/28/2018,betirsari,"Min @KAI121 boleh minta tolong, AC di gerbong 6 Kereta Kertajaya dari st. Pasar Turi ke st. Pasar Senen dingin banget, bisa digedein nggak ya?"
9/28/2018,riz_evans,@KAI121 @chemot_wae opo ndes
9/28/2018,marendaayud,"@GajahmadaFM Dan @KAI121  Pengen banget pergi jakarta"" Pengen mengunjungngi tempat wisata yg begitu keren yg ada di kota jakarta""dengan naik kerta api pasti seru.  @mdesideria29 @denishdanielchn @lausy_nurjanah @umay @DiniKhr"
9/28/2018,helgaindra,@KAI121 @andisuhandi bawa sleeping bed sendiri~
9/28/2018,gie99496808,"@KAI121 min ada #tarifkhusus utk sby-jogja, n sby-gambir.? utk kereta apa aj y.? n ordernya via apa, lgsg stasiun ato gmn.? Saya tggu min...thx"
9/28/2018,budy139,@KemenBUMN @KAI121 @AngkasaPura_2 Mau tya termnal a dan b soeta diisi maskapai apa ya
9/28/2018,darazahakim,Selamat ulang tahun @KAI121 . Semoga semakin baik melayani para pengguna KA dan menjadi transportasi andalan masyarakat  pic.twitter.com/9WRdaoupuQ
9/28/2018,iqbalhawari17,Selamat ulang tahun @KAI121 @keretaapikita Semoga di segala bidang aspek bisa lebih baik lagi.  #keretaapikita #HUT73KAI #InovasiKAI #BUMNHadirUntukNegeri pic.twitter.com/ZWqwsPhqTe
9/28/2018,reinypaulus,"@KAI121 min kalo saya mau ada saran, bisa kirim DM? Thanks"
9/28/2018,dedexhoez,"@KAI121 info nya dong min, jadwal kereta dari  bogor ke bekasi terakhir jam berapa? terima kasih min."
9/28/2018,bnurika,"@KAI121 kalo pesen tiket kereta jarak jauh langsung ke loket stasiun, maksimal bisa pesen berapa tiket perorang?"
9/28/2018,febri_frdnsyh,@KAI121 bisa dibeli di semua stasiun apa harus di balapan solo - semarang nya?
9/28/2018,whawhay,@KAI121 @ayuindri Kereta ke Bekasi.. ya tapi kan bs aja dpake juga buat ke depok ðŸ˜‹ðŸ˜‹
9/28/2018,mags_ap,RT @senjaimaji: Selamat ulang tahun @KAI121 . Semoga selalu terdepan dalam setiap pelayanan. #KAI73 #keretaapi pic.twitter.com/0WX6CN7R5p
9/28/2018,febri_frdnsyh,@KAI121 harganya berapa tiket e min?
9/28/2018,mags_ap,RT @senjaimaji: Selamat ulang tahun @KAI121 . Semoga selalu terdepan dalam setiap pelayanan. #KAI73 #keretaapi  pic.twitter.com/0WX6CN7R5p
9/28/2018,adrianus_lysti,"@ppkadaop2bd Dirgahayu @KAI121  terus dijaga keamanan (perbanyak cctv, ada xray), keselamatan (capai/pertahankan zero accident) & kenyamanannya (bersih rapih, ramah). Dan ditunggu kartu anggotanya, sehingga bila ""bertransaksi"" apapun, tinggal memasukan no"
9/28/2018,dyahisnaemi,"@KAI121 kalau tiket yg sudah dibeli penumpangnya diganti bisa ngga? Soalnya tiketnya sudah sold out, takutnya ngga bisa dpt tiket baru"
9/28/2018,santiasrianti,Selamat ulang tahun @KAI121  makin tumbuh menjadi moda transportasi kesayangan masyarakat. Selalu ditunggu inovasi berkelanjutan termasuk promo tiketnya.ðŸ˜ŠðŸ˜Š
9/28/2018,malangtramway,@ajiSABHA @adit_insomnia @CommuterLine @KAI121 @884GlobalRadio @moronbikerid Banyak yang ikut :) Adegan di KA dan stasiun:)
9/28/2018,kholidin_alian,"@KAI121 @nuno_orange Semoga beruntung, tanggal tua kuota limit #KakNunoBagiPulsa"
9/28/2018,aditamitamala,@KAI121 kalau tarif khusus Kereta Malioboro Ekspres Madiun-Jogja berapa?
